Index     FlowId          Size              Sent              Recv              FCT               PfcDur            
579        447             277.888           281.696           277.888           288.809           0                 
580        63              299.536           303.666           299.536           707.013           0                 
581        96              313.813           318.139           313.813           551.166           0                 
582        718             322.106           326.558           322.106           630.547           0                 
583        537             326.733           331.241           326.733           1405.96           0                 
584        696             340.503           345.193           340.503           385.14            0                 
585        936             340.681           345.371           340.681           172.132           0                 
586        674             350.448           355.292           350.448           742.037           0                 
587        69              351.666           356.51            351.666           925.928           0                 
588        785             366.81            371.85            366.81            196.424           0                 
589        659             371.774           376.898           371.774           213.715           0                 
590        295             373.551           378.787           373.551           71.311            0                 
591        33              374.582           379.748           374.582           569.654           0                 
592        686             384.08            389.386           384.08            596.34            0                 
593        815             385.155           390.475           385.155           158.132           0                 
594        910             394.706           400.166           394.706           608.702           0                 
595        92              409.001           414.671           409.001           264.916           0                 
596        819             411.302           416.986           411.302           625.34            0                 
597        360             425.527           431.421           425.527           267.432           0                 
598        498             430.716           436.666           430.716           801.705           0                 
599        346             435.764           441.784           435.764           381.383           0                 
600        30              464.577           471.003           464.577           678.644           0                 
601        341             469.87            476.366           469.87            748.033           0                 
602        273             496.431           503.319           496.431           1139.13           0                 
603        809             503.089           510.145           503.089           246.52            0                 
604        174             513.588           520.784           513.588           2525.12           0                 
605        235             529.505           536.855           529.505           1623.52           0                 
606        576             547.199           554.801           547.199           1351.9            0                 
607        277             564.051           571.877           564.051           1186.37           0                 
608        508             568.9             576.782           568.9             1466.22           0                 
609        668             579.43            587.55            579.43            108.968           0                 
610        194             580.381           588.515           580.381           861.592           0                 
611        29              597.655           605.943           597.655           638.343           0                 
612        127             598.292           606.58            598.292           114.86            0                 
613        178             600.524           608.868           600.524           978.939           0                 
614        364             606.052           614.55            606.052           70.402            0                 
615        803             614.249           622.859           614.249           89.984            0                 
616        464             647.309           656.381           647.309           742.949           0                 
617        901             658.925           668.067           658.925           1482.33           0                 
618        246             660.173           669.343           660.173           1376.94           0                 
619        514             669.275           678.585           669.275           965.732           0                 
620        124             679.02            688.54            679.02            86.397            0                 
621        851             730.951           741.101           730.951           2228.48           0                 
622        135             733.656           743.848           733.656           1745.07           0                 
623        340             764.816           775.428           764.816           914.274           0                 
624        492             766.127           776.865           766.127           111.363           0                 
625        847             778.806           789.628           778.806           2368.97           0                 
626        394             782.258           793.122           782.258           1146.1            0                 
627        583             799.355           810.555           799.355           882.729           0                 
628        646             799.839           810.955           799.839           1158.04           0                 
629        299             818.733           830.129           818.733           1791.73           0                 
630        629             853.001           864.957           853.001           409.786           0                 
631        879             857.032           869.044           857.032           1444.81           0                 
632        661             861.935           873.933           861.935           608.479           0                 
633        44              873.427           885.579           873.427           1201.63           0                 
634        383             874.476           886.642           874.476           1072.37           0                 
635        317             878.388           890.624           878.388           1310.13           0                 
636        483             881.386           893.734           881.386           1383.3            0                 
637        41              886.286           898.62            886.286           1684.65           0                 
638        268             898.35            910.936           898.35            307.2             0                 
639        279             908.606           921.262           908.606           1258.28           0                 
640        862             917.763           930.531           917.763           1604.56           0                 
641        417             927.334           940.186           927.334           3462.38           0                 
642        526             940.338           953.414           940.338           1582.34           0                 
643        728             944.054           957.2             944.054           2429.28           0                 
644        740             944.139           957.285           944.139           2199.63           0                 
645        153             946.962           960.22            946.962           339.232           0                 
646        569             964.277           977.787           964.277           204.134           0                 
647        904             965.737           979.191           965.737           2547.09           0                 
648        233             981.928           995.578           981.928           2632.19           0                 
649        172             984.77            998.476           984.77            661.549           0                 
650        676             997.904           1011.78           997.904           2641.75           0                 
651        76              1009.1            1023.24           1009.1            2376.58           0                 
652        429             1031.21           1045.57           1031.21           2434.45           0                 
653        771             1031.41           1045.77           1031.41           2015.57           0                 
654        205             1035.71           1050.11           1035.71           2018.74           0                 
655        186             1053              1067.66           1053              2896.13           0                 
656        349             1063.78           1078.58           1063.78           1313.72           0                 
657        656             1065.75           1080.68           1065.75           318.115           0                 
658        754             1136.4            1152.23           1136.4            1978.14           0                 
659        338             1142.33           1158.25           1142.33           962.353           0                 
660        772             1145.63           1161.67           1145.63           271.053           0                 
661        894             1162.08           1178.36           1162.08           200.015           0                 
662        620             1165.48           1181.81           1165.48           729.647           0                 
663        539             1175.08           1191.54           1175.08           243.082           0                 
664        80              1175.97           1192.36           1175.97           257.751           0                 
665        934             1189.3            1205.89           1189.3            1199.05           0                 
666        465             1205.87           1222.67           1205.87           730.634           0                 
667        168             1218.22           1235.21           1218.22           2163.91           0                 
668        672             1219.6            1236.61           1219.6            1442.54           0                 
669        501             1220.97           1237.97           1220.97           1939.42           0                 
670        707             1232.25           1249.36           1232.25           3207.38           0                 
671        363             1238.38           1255.64           1238.38           1798.98           0                 
672        432             1265.57           1283.21           1265.57           1380.56           0                 
673        732             1272.09           1289.82           1272.09           2094.73           0                 
674        749             1295.17           1313.24           1295.17           3165.18           0                 
675        171             1297.02           1315.19           1297.02           3534.55           0                 
676        584             1298.1            1316.19           1298.1            396.792           0                 
677        920             1319.5            1337.91           1319.5            2250.85           0                 
678        16              1321.48           1339.94           1321.48           1466.89           0                 
679        840             1336.36           1355.08           1336.36           896.131           0                 
680        853             1339.73           1358.41           1339.73           3255.79           0                 
681        695             1355.23           1374.22           1355.23           1754.37           0                 
682        684             1363.82           1382.83           1363.82           999.737           0                 
683        875             1370.75           1389.87           1370.75           2231.31           0                 
684        631             1420.97           1440.78           1420.97           2326.69           0                 
685        796             1429.07           1449              1429.07           2347.44           0                 
686        321             1441.49           1461.58           1441.49           2670.39           0                 
687        388             1447.32           1467.52           1447.32           2530.87           0                 
688        17              1450.71           1470.93           1450.71           1693.04           0                 
689        829             1463.96           1484.46           1463.96           3343.35           0                 
690        120             1467.3            1487.73           1467.3            2788.61           0                 
691        27              1478.03           1498.66           1478.03           443.672           0                 
692        416             1488.36           1509.05           1488.36           2844.18           0                 
693        211             1489.42           1510.19           1489.42           726.31            0                 
694        146             1494.43           1515.26           1494.43           3204.38           0                 
695        320             1503.37           1524.27           1503.37           3486.18           0                 
696        630             1503.74           1524.72           1503.74           1802.99           0                 
697        712             1507.72           1528.73           1507.72           2529.82           0                 
698        436             1514.39           1535.52           1514.39           2623.95           0                 
699        870             1521.21           1542.39           1521.21           2656.22           0                 
700        878             1535.52           1556.93           1535.52           1512.9            0                 
701        627             1550.33           1571.95           1550.33           1359.73           0                 
702        133             1559.45           1581.2            1559.45           2131.63           0                 
703        503             1568.46           1590.35           1568.46           2878.31           0                 
704        867             1570.85           1592.78           1570.85           2710.23           0                 
705        602             1574.99           1596.92           1574.99           1894.13           0                 
706        880             1593.51           1615.72           1593.51           2985.6            0                 
707        431             1596.88           1619.09           1596.88           2968.4            0                 
708        225             1626.79           1649.57           1626.79           449.489           0                 
709        924             1629.12           1651.86           1629.12           2699.29           0                 
710        209             1649.25           1672.35           1649.25           678.372           0                 
711        362             1650.58           1673.61           1650.58           2795.72           0                 
712        517             1658.87           1682.01           1658.87           2178.87           0                 
713        100             1667.01           1690.28           1667.01           792.094           0                 
714        579             1680.13           1703.65           1680.13           1226.8            0                 
715        198             1690.74           1714.38           1690.74           4260.08           0                 
716        845             1706.48           1730.31           1706.48           3776.78           0                 
717        454             1707.74           1731.57           1707.74           952.801           0                 
718        395             1717.23           1741.18           1717.23           2831.16           0                 
719        798             1728.68           1752.79           1728.68           2085.16           0                 
720        617             1736.03           1760.23           1736.03           2049.62           0                 
721        563             1750.25           1774.64           1750.25           3590.61           0                 
722        731             1775.69           1800.45           1775.69           3215.76           0                 
723        471             1781.52           1806.34           1781.52           2380.39           0                 
724        861             1802.15           1827.21           1802.15           2929.89           0                 
725        129             1802.51           1827.65           1802.51           4045.95           0                 
726        298             1826.31           1851.8            1826.31           2837.81           0                 
727        52              1832.82           1858.44           1832.82           2995.45           0                 
728        326             1834.13           1859.66           1834.13           2614.44           0                 
729        251             1842.94           1868.63           1842.94           3613.22           0                 
730        730             1871.23           1897.29           1871.23           3665.24           0                 
731        185             1871.97           1898.08           1871.97           3982.03           0                 
732        827             1872.63           1898.75           1872.63           4299.35           0                 
733        547             1873.47           1899.64           1873.47           2496.93           0                 
734        118             1876.42           1902.62           1876.42           3252.97           0                 
735        313             1877.29           1903.5            1877.29           2344.38           0                 
736        710             1881.47           1907.75           1881.47           2406.37           0                 
737        716             1900.17           1926.67           1900.17           2827.41           0                 
738        603             1901.24           1927.73           1901.24           1978.09           0                 
739        925             1929.05           1955.99           1929.05           3257.95           0                 
740        42              1936.57           1963.52           1936.57           3055.78           0                 
741        821             1937.93           1965              1937.93           2334.08           0                 
742        787             1943.31           1970.53           1943.31           1640.03           0                 
743        74              1954.9            1982.11           1954.9            1629.29           0                 
744        469             1973.37           2001.01           1973.37           881.068           0                 
745        288             1984.74           2012.43           1984.74           928.322           0                 
746        554             1999.17           2027.17           1999.17           2779.9            0                 
747        330             2021.23           2049.39           2021.23           2870.97           0                 
748        162             2096.8            2125.99           2096.8            3569.03           0                 
749        387             2135.29           2165.07           2135.29           4870.67           0                 
750        144             2173.67           2203.98           2173.67           4826.12           0                 
751        496             2173.98           2204.29           2173.98           2500.7            0                 
752        212             2184.46           2214.96           2184.46           1128.89           0                 
753        930             2229.51           2260.73           2229.51           609.033           0                 
754        132             2238.78           2270              2238.78           3221              0                 
755        292             2365.66           2398.67           2365.66           2514.36           0                 
756        877             2375.88           2409.04           2375.88           4427.41           0                 
757        78              2430.54           2464.51           2430.54           2709.04           0                 
758        800             2444.44           2478.57           2444.44           2815.19           0                 
759        266             2455.9            2490.18           2455.9            4444.55           0                 
760        818             2456.42           2490.74           2456.42           3454.74           0                 
761        932             2480.29           2514.91           2480.29           1087.77           0                 
762        779             2499.66           2534.51           2499.66           3260.83           0                 
763        339             2500.02           2534.95           2500.02           3154.91           0                 
764        187             2573.05           2609              2573.05           2457.51           0                 
765        166             2627.77           2664.46           2627.77           3928.96           0                 
766        226             2655.26           2692.45           2655.26           524.797           0                 
767        594             2664.18           2701.34           2664.18           3680.91           0                 
768        250             2686.25           2723.87           2686.25           4155.92           0                 
769        807             2781.98           2820.84           2781.98           868.829           0                 
770        39              2821.73           2861.24           2821.73           4191.29           0                 
771        175             2858.65           2898.56           2858.65           4231.78           0                 
772        489             2892.61           2933.02           2892.61           3621.45           0                 
773        28              2900.36           2940.86           2900.36           3717.63           0                 
774        837             2926.01           2966.91           2926.01           4911.86           0                 
775        448             2939.69           2980.75           2939.69           3909.29           0                 
776        352             2962.85           3004.25           2962.85           5361.49           0                 
777        414             3024.47           3066.64           3024.47           4214.37           0                 
778        763             3044.6            3087.09           3044.6            3500              0                 
779        236             3051.5            3094.11           3051.5            4694.35           0                 
780        738             3056.15           3098.92           3056.15           5441.52           0                 
781        151             3139.58           3183.41           3139.58           4300.77           0                 
782        614             3266.77           3312.48           3266.77           4779.19           0                 
783        855             3331.3            3377.78           3331.3            5493.2            0                 
784        232             3350.15           3397.03           3350.15           3669.82           0                 
785        109             3353.69           3400.5            3353.69           4900.16           0                 
786        282             3490.76           3539.55           3490.76           5153.53           0                 
787        418             3613.28           3663.69           3613.28           5075.54           0                 
788        191             3639.44           3690.22           3639.44           4806.27           0                 
789        725             3700.58           3752.22           3700.58           5676.44           0                 
790        420             3714.78           3766.79           3714.78           996.534           0                 
791        488             3739.33           3791.58           3739.33           5054.32           0                 
792        147             3765.98           3818.61           3765.98           5338.61           0                 
793        504             3766.84           3819.44           3766.84           4438.77           0                 
794        516             3790.59           3843.65           3790.59           3035.64           0                 
795        358             3790.62           3843.57           3790.62           4676.67           0                 
796        688             3794.05           3847.09           3794.05           2322.8            0                 
797        562             3825.01           3878.52           3825.01           5812.78           0                 
798        150             3837.95           3891.57           3837.95           4975.14           0                 
799        884             3838.02           3891.61           3838.02           4168.96           0                 
800        247             3887.53           3941.83           3887.53           3828.19           0                 
801        276             3915.5            3970.2            3915.5            4143.56           0                 
802        479             3916.73           3971.45           3916.73           3601.09           0                 
803        53              3966.04           4021.46           3966.04           4882.06           0                 
804        90              3970.37           4025.8            3970.37           4951.22           0                 
805        426             4039.32           4095.72           4039.32           6247.79           0                 
806        766             4043.59           4100.04           4043.59           3647.56           0                 
807        348             4054.22           4110.89           4054.22           4849.02           0                 
808        157             4072.69           4129.61           4072.69           6684.17           0                 
809        23              4116.19           4173.66           4116.19           3676.37           0                 
810        385             4155.52           4213.61           4155.52           7159.22           0                 
811        741             4222.19           4281.21           4222.19           5115.39           0                 
812        727             4257.84           4317.34           4257.84           5873.33           0                 
813        918             4295.74           4355.73           4295.74           6254.6            0                 
814        633             4352.51           4413.45           4352.51           552.169           0                 
815        919             4362.45           4423.35           4362.45           5331.19           0                 
816        141             4400.26           4461.78           4400.26           7717.07           0                 
817        12              4431.86           4493.8            4431.86           5329.68           0                 
818        450             4445.63           4507.72           4445.63           5009.9            0                 
819        50              4491.1            4553.98           4491.1            627.069           0                 
820        314             4498.97           4561.79           4498.97           4023.81           0                 
821        173             4590.33           4654.45           4590.33           7684.13           0                 
822        682             4606.57           4671              4606.57           5232.96           0                 
823        874             4609.76           4674.2            4609.76           6969.24           0                 
824        511             4632.43           4697.21           4632.43           4045.59           0                 
825        685             4634              4698.63           4634              3121.38           0                 
826        136             4652.98           4718.04           4652.98           5781.85           0                 
827        843             4661.81           4726.93           4661.81           4247.17           0                 
828        104             4686.6            4752.09           4686.6            5583.39           0                 
829        742             4691.64           4757.32           4691.64           1036.39           0                 
830        22              4698.67           4764.34           4698.67           2632.46           0                 
831        704             4738.56           4804.78           4738.56           6932.03           0                 
832        744             4748.21           4814.57           4748.21           4539.3            0                 
833        634             4754.52           4820.99           4754.52           3659.15           0                 
834        257             4781.64           4848.44           4781.64           3886.2            0                 
835        304             4799.54           4866.63           4799.54           4876.43           0                 
836        294             4841.32           4908.99           4841.32           4437.21           0                 
837        781             4881.14           4949.36           4881.14           4448.39           0                 
838        586             4894.78           4963.12           4894.78           3254.99           0                 
839        458             4922.72           4991.51           4922.72           3571.9            0                 
840        159             4936.49           5005.51           4936.49           6137.66           0                 
841        380             4966.47           5035.85           4966.47           5309.72           0                 
842        164             5064.02           5134.81           5064.02           5989.29           0                 
843        145             5110.61           5182.09           5110.61           7644.4            0                 
844        776             5223.6            5296.73           5223.6            888.972           0                 
845        334             5381.87           5457.22           5381.87           8407.15           0                 
846        14              5485.99           5562.67           5485.99           5078.81           0                 
847        720             5632.83           5711.61           5632.83           4778.98           0                 
848        601             6037.28           6121.7            6037.28           4253.98           0                 
849        359             6265.52           6353.14           6265.52           6064.16           0                 
850        249             6391.53           6481.02           6391.53           1223.76           0                 
851        307             6462.82           6553.14           6462.82           4971.02           0                 
852        35              6493.88           6584.8            6493.88           889.173           0                 
853        165             6528.91           6620.2            6528.91           6458.3            0                 
854        435             6557.97           6649.61           6557.97           6440.27           0                 
855        433             6668.85           6762.1            6668.85           6133.88           0                 
856        87              6692.3            6785.99           6692.3            3176.44           0                 
857        105             6801.4            6896.52           6801.4            6836.49           0                 
858        202             6808.46           6903.7            6808.46           7235.93           0                 
859        218             6878.13           6974.3            6878.13           2608.78           0                 
860        131             6990.41           7088.15           6990.41           8062.72           0                 
861        354             7043.07           7141.59           7043.07           8067.29           0                 
862        816             7060.24           7158.94           7060.24           2727.96           0                 
863        788             7073.08           7172.02           7073.08           5339.14           0                 
864        262             7189.53           7290.09           7189.53           5037.99           0                 
865        834             7206.7            7307.59           7206.7            5720.97           0                 
866        935             7227.39           7328.27           7227.39           5228.28           0                 
867        240             7238.43           7339.65           7238.43           5593.06           0                 
868        711             7245.49           7346.78           7245.49           7488.77           0                 
869        736             7247.14           7348.5            7247.14           5343.49           0                 
870        107             7251.29           7352.72           7251.29           9136.43           0                 
871        912             7556.3            7661.94           7556.3            5623.33           0                 
872        121             7693.85           7801.45           7693.85           6793.97           0                 
873        283             7848.47           7958.27           7848.47           7024.41           0                 
874        737             7933.82           8044.83           7933.82           8810.95           0                 
875        820             8022.78           8135              8022.78           6172.54           0                 
876        405             8104.18           8217.55           8104.18           7223.51           0                 
877        375             8257.73           8373.34           8257.73           1068.58           0                 
878        882             8344.25           8461.08           8344.25           1091.05           0                 
879        600             8421              8538.91           8421              5996.4            0                 
880        758             8426.66           8544.64           8426.66           1316.91           0                 
881        399             8443.28           8561.37           8443.28           9333.28           0                 
882        864             8446.69           8564.95           8446.69           1157.64           0                 
883        6               8523.36           8642.38           8523.36           4126.84           0                 
884        542             8622.39           8743.05           8622.39           4915.21           0                 
885        184             8634.66           8755.29           8634.66           7854.59           0                 
886        582             8687.15           8808.64           8687.15           6530.33           0                 
887        548             8736.25           8858.49           8736.25           8642.49           0                 
888        892             8739.6            8861.85           8739.6            6483.58           0                 
889        379             8805.28           8928.48           8805.28           7107.89           0                 
890        568             8883.4            9007.41           8883.4            6818.89           0                 
891        649             8907.42           9032.05           8907.42           7953.61           0                 
892        858             8995.35           9121.11           8995.35           8576.91           0                 
893        750             9073.4            9200.3            9073.4            7445.47           0                 
894        115             9397.51           9528.93           9397.51           7574.61           0                 
895        598             9399.69           9531.18           9399.69           8361.79           0                 
896        589             9417.37           9549.08           9417.37           5133.66           0                 
897        558             9437.51           9569.51           9437.51           4882.28           0                 
898        808             9439.64           9571.69           9439.64           3999.97           0                 
899        411             9465.54           9598              9465.54           6954.75           0                 
900        163             9467.94           9600.38           9467.94           7662.15           0                 
901        655             9572.25           9706.25           9572.25           5273.51           0                 
902        850             9601.06           9735.4            9601.06           7945.44           0                 
903        726             9742.98           9879.24           9742.98           7938.05           0                 
904        612             9755.22           9891.71           9755.22           7673.68           0                 
905        207             9943.55           10082.7           9943.55           7813.18           0                 
906        561             10406.5           10552             10406.5           9204.9            0                 
907        665             10473.1           10619.7           10473.1           7898.66           0                 
908        691             10818             10969.3           10818             5204.96           0                 
909        652             11188.9           11345.5           11188.9           6559.15           0                 
910        459             12931.8           13112.7           12931.8           6565.02           0                 
911        916             13289.5           13475.4           13289.5           9192.01           0                 
912        557             14271.8           14471             14271.8           6174.35           0                 
913        836             14319.6           14520             14319.6           9824.78           0                 
914        378             14623.1           14827.8           14623.1           7599.64           0                 
915        391             15444.9           15661             15444.9           10076.7           0                 
916        580             15486.3           15702.4           15486.3           8686.24           0                 
917        663             15853.1           16075             15853.1           10914.3           0                 
918        814             16302             16530.3           16302             4962.59           0                 
919        473             16917.6           17154.3           16917.6           6183.87           0                 
920        903             17232.4           17473.6           17232.4           12145             0                 
921        122             17405.7           17649.3           17405.7           8221.09           0                 
922        876             18025.6           18277.9           18025.6           10126.5           0                 
923        38              19575.5           19849.4           19575.5           11464.3           0                 
924        615             19590.7           19865             19590.7           7740              0                 
925        921             19657.5           19932.6           19657.5           10553.9           0                 
926        687             21292.4           21590.2           21292.4           7030.4            0                 
927        345             21698             22000.8           21698             11876.7           0                 
928        475             21728.2           22032.2           21728.2           12173             0                 
929        403             22404.3           22718             22404.3           2638.43           0                 
930        759             22413.2           22727             22413.2           8267.71           0                 
931        917             22430.5           22744.5           22430.5           9751.4            0                 
932        909             23503.9           23832.8           23503.9           8487.8            0                 
933        724             23630.7           23961.4           23630.7           12374.1           0                 
934        228             24901             25249.5           24901             9290.1            0                 
935        390             26865.6           27241.6           26865.6           10917.6           0                 
936        169             27361             27744.1           27361             3781.59           0                 
937        289             28761.2           29163.8           28761.2           6937.91           0                 
938        5               29283             29692.9           29283             12810.6           0                 
avg_fct 1704.685652
avg_fct_small 452.477222
avg_fct_large 6959.354129
99_small_fct 240.737000
99_fct 2638.426000
flow_cnt 939
small_flow_cnt 469
large_flow_cnt 93
max_small_flow_index 469
min_large_flow_index 845
99_small_flow_index 464
99_flow_index 929
